CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,RATING,311_Zip,311_Severity_1,311_Severity_2,311_Severity_3,Crime_Zip,Crime_Severity_1,Crime_Severity_2,Crime_Severity_3
41164793,LATINO'S BAR & GRILL RESTAURANT,MANHATTAN,3864,BROADWAY,10032,2127401313,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2.90,10032,17255,59184,46031,10032,5161,9978,2241
50039363,ESANATION,MANHATTAN,750,9TH AVE,10019,2123150555,Thai,1.94,10019,20865,40648,22968,10019,1559,2764,958
50000725,DADO FISH RESTAURANT,QUEENS,14920,41ST AVENUE,11355,7188862737,Asian,2.06,11355,22272,28583,21818,11355,3814,5331,1467
50017976,TROPICAL TWIST BAKERY & RESTAURANT,BROOKLYN,1081,FLATBUSH AVE,11226,3474137860,Caribbean,4.06,11226,38367,89604,87491,11226,12093,19121,5356
41304618,DOVETAIL,MANHATTAN,103,WEST   77 STREET,10024,2123623800,American,4.64,10024,12893,30900,18401,10024,3894,6985,1801
41678260,JEN'S RESTAURANT,BRONX,3110,EAST TREMONT AVENUE,10461,7188283399,Chinese,3.85,10461,22554,30805,24962,10461,2800,6136,1601
40971149,OH TAISHO,MANHATTAN,9,ST MARKS PLACE,10003,2126731300,Japanese,2.25,10003,20414,48620,22048,10003,7802,14750,1804
41593751,RINCONCITO PAISA-COLOMBIAN BAKERY & RESTAURANT,STATEN ISLAND,1976,FOREST AVENUE,10303,7184420880,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3.74,10303,10193,14855,8370,10303,1753,4396,1417
40972714,302 BAR,BROOKLYN,302,IRVING AVENUE,11237,3472995061,Spanish,2.81,11237,21760,48029,24373,11237,7351,10865,2362
50032583,MUSE CAFE,BROOKLYN,497,6TH AVE,11215,7187885800,CafÃƒÂ©/Coffee/Tea,3.05,11215,27151,41462,26252,11215,3480,5937,1505
41588095,ALL ABOUT FOOD,MANHATTAN,16,EAST   58 STREET,10022,2123550900,Delicatessen,4.59,10022,13763,22439,12814,10022,774,1109,200
40960698,SCORPION,QUEENS,7516,ROOSEVELT AVENUE,11372,7182057909,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2.99,11372,14607,32750,19791,11372,8109,13990,2634
50018004,BUS STOP DINER,MANHATTAN,3341,BROADWAY,10031,2126902150,American,3.02,10031,20135,65284,50735,10031,4215,10713,2310
41591603,ARIS POLLOS A LA BRASA,BROOKLYN,691,KNICKERBOCKER AVENUE,11221,7183819400,Spanish,4.62,11221,32018,66417,44935,11221,10123,14290,4220
41376760,PATISSERIE CLAUDE,MANHATTAN,187,WEST    4 STREET,10014,2122555911,Bakery,2.02,10014,12082,29918,14635,10014,5974,7420,1321
50061022,INDIAN TABLE,BROOKLYN,234,COURT ST,11201,3476893882,Indian,3.52,11201,21622,39434,20108,11201,3064,6039,1652
50047633,RED EGG,MANHATTAN,202,CENTRE ST,10013,2129661123,Chinese,2.65,10013,13921,33916,11622,10013,1372,2870,417
41449878,CHRIS CARIBBEAN & AMERICAN RESTAURANT,BROOKLYN,613,NOSTRAND AVENUE,11216,3472401669,Caribbean,3.50,11216,23870,59047,41629,11216,6951,10173,2630
41714102,MARCHA COCINA BAR,MANHATTAN,4055,BROADWAY,10032,2129288272,American,4.70,10032,17255,59184,46031,10032,5161,9978,2241
40931927,VIAND CAFE,MANHATTAN,2130,BROADWAY,10023,2128772888,American,3.83,10023,17463,33222,15549,10023,2885,5889,1318
41019523,GRILL POINT,QUEENS,6954,MAIN STREET,11367,7182617077,Jewish/Kosher,4.44,11367,13068,16725,12186,11367,2599,4377,1438
41455044,MR. BIGGS BAR AND GRILL,MANHATTAN,596,10 AVENUE,10036,2122462030,American,4.75,10036,18034,32494,18650,10036,3549,5802,1176
41103208,PAPILLON BISTRO & BAR,MANHATTAN,22,EAST   54 STREET,10022,2127549006,French,4.30,10022,13763,22439,12814,10022,774,1109,200
40365525,DONUT PUB,MANHATTAN,203,WEST   14 STREET,10011,2129290126,Donuts,3.39,10011,17530,39714,18836,10011,2222,3395,598
41330373,EL CARBONCITO RESTAURANT,BRONX,1524,WATSON AVENUE,10472,7188938211,Mexican,3.44,10472,24873,47835,40599,10472,7420,17665,3758
50033274,BUSHWICK PIZZA PARTY,BROOKLYN,254,IRVING AVE,11237,9175190156,Pizza,4.46,11237,21760,48029,24373,11237,7351,10865,2362
50068045,CURRY LEAF,STATEN ISLAND,19,CORSON AVE,10301,9172255618,Asian,3.85,10301,21200,25246,16484,10301,4912,12626,4373
40423440,BUONO BAKERY,STATEN ISLAND,1117,HYLAN BOULEVARD,10305,7184483229,Bakery,2.82,10305,18095,20714,12170,10305,1678,3972,1485
41022628,PHO MEKONG,QUEENS,15632,NORTHERN BOULEVARD,11354,7188862070,Vietnamese/Cambodian/Malaysia,1.86,11354,17939,23482,16110,11354,3803,6666,1522
41489414,OLEA,BROOKLYN,171,LAFAYETTE AVENUE,11238,7186437003,Mediterranean,2.65,11238,21662,52907,35214,11238,3788,5580,1410
41721748,NY CHEVILLO-TTE,QUEENS,7814,ROOSEVELT AVENUE,11372,7187799009,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2.91,11372,14607,32750,19791,11372,8109,13990,2634
40364572,DONOHUE'S STEAK HOUSE,MANHATTAN,845,LEXINGTON AVENUE,10065,2127440938,Steak,2.89,10065,7665,16853,8527,NULL,NULL,NULL,NULL
50033511,DALE DINER,BRONX,189,W 231ST ST,10463,7185494445,American,2.97,10463,22589,38555,43842,10463,3908,9852,1807
41366292,CARIDAD RESTAURANT,BRONX,51,EAST  170 STREET,10452,7186810003,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2.39,10452,26197,57473,58064,10452,7822,17769,3388
41541736,ASIA ROMA,MANHATTAN,40,MULBERRY STREET,10013,9177238102,American,3.90,10013,13921,33916,11622,10013,1372,2870,417
41355046,FRESCO TORTILLAS,MANHATTAN,858,10 AVENUE,10019,2124895007,Tex-Mex,2.25,10019,20865,40648,22968,10019,1559,2764,958
40511243,CITY CRAB SHACK,MANHATTAN,10,EAST   16 STREET,10003,2125293800,Seafood,3.46,10003,20414,48620,22048,10003,7802,14750,1804
41305419,ST. BEST JERK SPOT,QUEENS,11231,SPRINGFIELD BOULEVARD,11429,7184651164,Caribbean,4.60,11429,8226,12038,7047,11429,2416,2779,946
40365414,LE PERIGORD,MANHATTAN,405,EAST   52 STREET,10022,2127556244,French,1.86,10022,13763,22439,12814,10022,774,1109,200
41479993,ROTI EXPRESS,QUEENS,17321,JAMAICA AVENUE,11432,7184806469,Caribbean,4.27,11432,20619,30671,21030,11432,3251,5167,1343
41690948,TIO POLLO RESTAURANT,QUEENS,1921,MOTT AVENUE,11691,7188680609,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2.19,11691,18704,28466,22855,11691,6163,8902,2820
40787049,BOSTON MARKET,QUEENS,6018,METROPOLITAN AVENUE,11385,7183865858,American,2.51,11385,43702,55573,40878,11385,5201,9039,2357
40860476,RICE & BEANS LECHONERA,QUEENS,9109,SPRINGFIELD BOULEVARD,11428,7187400265,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4.07,11428,7744,10057,6006,11428,1503,1938,663
40882663,EL HORNERO BAKERY,QUEENS,9608,ROOSEVELT AVENUE,11368,7186510400,Bakery,3.71,11368,35645,39163,23852,11368,4432,7906,1350
40824395,UNCLE PETER'S,QUEENS,8315,NORTHERN BOULEVARD,11372,7186518600,Continental,4.21,11372,14607,32750,19791,11372,8109,13990,2634
41435053,BERRY PARK,BROOKLYN,42831,BERRY STREET,11249,7183892829,American,4.03,11249,9288,21768,10478,11249,2494,3497,693
50001983,KENNEDY FRIED CHICKEN,BRONX,1798,WESTCHESTER AVE,10472,7186842455,Chicken,3.77,10472,24873,47835,40599,10472,7420,17665,3758
40857526,CAFE LULUC,BROOKLYN,214,SMITH STREET,11201,7186253815,American,3.97,11201,21622,39434,20108,11201,3064,6039,1652
41544565,MCDERMOTT'S PUB,BRONX,2634,EAST TREMONT AVENUE,10461,7184924490,American,4.07,10461,22554,30805,24962,10461,2800,6136,1601
50055457,SEVEN POINT ESPRESSO,BROOKLYN,637,WASHINGTON AVE,11238,3152835322,CafÃƒÂ©/Coffee/Tea,2.58,11238,21662,52907,35214,11238,3788,5580,1410
41057950,CROWN FRIED CHICKEN,BROOKLYN,1476,PITKIN AVENUE,11212,7183457272,Chicken,3.79,11212,27280,48279,46174,11212,14366,23375,6899
41165892,PER LEI,MANHATTAN,1347,2 AVENUE,10021,2124399200,Italian,3.82,10021,9525,19852,11749,10021,3191,3394,704
41316656,I SODI,MANHATTAN,105,CHRISTOPHER STREET,10014,2124145774,Italian,3.41,10014,12082,29918,14635,10014,5974,7420,1321
41682051,VANILLA SKY,QUEENS,3318,BROADWAY,11106,3477384195,"Ice Cream, Gelato, Yogurt, Ices",2.43,11106,13342,23979,12534,11106,3724,6901,1868
41657465,NAN BEI HO,QUEENS,21222,48 AVENUE,11364,7183571838,Chinese,4.62,11364,11842,10113,10036,11364,1103,1183,378
50052840,US FRIED CHICKEN & PIZZA,BROOKLYN,129,DWIGHT ST,11231,7186434662,Chicken,4.31,11231,15117,21170,12888,11231,2594,4832,1066
50004442,BAKERY ON 3RD CAFE,MANHATTAN,1885,3RD AVE,10029,2125340008,Bakery,4.11,10029,14562,46324,28247,10029,7996,19851,4142
41613938,JUICE GENERATION CAFE GROUP,MANHATTAN,69,PRINCE STREET,10012,6463458045,American,3.91,10012,10105,29161,12322,10012,8117,15340,1736
40566783,GRAND MORELOS DINER & BAKERY,BROOKLYN,727,GRAND STREET,11211,7182189441,Mexican,2.76,11211,22333,55262,23791,11211,4413,7125,1361
41674683,MASAGO BISTRO,BROOKLYN,766,NOSTRAND AVENUE,11216,7187788828,Japanese,4.09,11216,23870,59047,41629,11216,6951,10173,2630
41224945,AZYLUM BAR & LOUNGE,BROOKLYN,9523,CHURCH AVENUE,11212,3474259109,American,1.81,11212,27280,48279,46174,11212,14366,23375,6899
41563707,PIZZERIA GIOVE,STATEN ISLAND,278,NEW DORP LANE,10306,3472860635,Italian,4.33,10306,26519,27945,18377,10306,2302,5891,2107
50048348,SIDE PARK CAFE,MANHATTAN,1230,5TH AVE,10029,2126607150,American,4.73,10029,14562,46324,28247,10029,7996,19851,4142
41330275,SABOR LATINO RESTAURANT,QUEENS,9535,40 ROAD,11373,7184573966,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2.61,11373,26169,34093,27426,11373,4806,9949,1284
50046199,MUSIC RESTAURANT,QUEENS,13342,39TH AVE,11354,9179836666,Chinese,4.27,11354,17939,23482,16110,11354,3803,6666,1522
50017053,NEW CHENG'S ORIENTAL EXPRESS,QUEENS,4213,BOWNE ST,11355,7184456888,Chinese,1.88,11355,22272,28583,21818,11355,3814,5331,1467
41135835,NEW HEIGHTS BAR AND RESTAURANT,BROOKLYN,137,SCHENECTADY AVENUE,11213,3475282662,American,3.99,11213,24989,51652,52123,11213,9044,14358,3901
41504787,NO.1 KITCHEN,MANHATTAN,265,1 AVENUE,10003,2125290539,Chinese,2.76,10003,20414,48620,22048,10003,7802,14750,1804
41536872,NEW TOKYO SUSHI,QUEENS,16216,UNION TURNPIKE,11366,7185910333,Japanese,2.08,11366,7666,15064,6620,11366,886,1103,221
41069604,CHELSEA GRILL OF HELL'S KITCHEN,MANHATTAN,675,9 AVENUE,10036,2129749002,American,2.26,10036,18034,32494,18650,10036,3549,5802,1176
50018049,COMBITE CREOLE,BROOKLYN,1728,NOSTRAND AVE,11226,3473505547,Creole,2.11,11226,38367,89604,87491,11226,12093,19121,5356
40863944,BURGER KING,BRONX,203648,JEROME AVENUE,10453,7182946790,Hamburgers,3.12,10453,28305,56397,65515,10453,9199,19664,4803
41645481,2 PALMITAS MEXICAN DELI,QUEENS,10915,JAMAICA AVENUE,11418,7188491108,Mexican,3.39,11418,17264,21654,13487,11418,2492,4009,1072
50018728,KHAO SARN,BROOKLYN,338,BEDFORD AVE,11249,7189631238,Thai,1.85,11249,9288,21768,10478,11249,2494,3497,693
50056797,718 LOUNGE & TAPAS,BRONX,400,E 180TH ST,10457,3478206105,American,3.84,10457,24191,56192,55149,10457,6765,15495,3262
50016958,NUEVO HORIZONTE ( Herbalife),QUEENS,3307,100TH ST,11368,6463791441,Other,4.64,11368,35645,39163,23852,11368,4432,7906,1350
50044108,CARIBBEAN GRILL,BRONX,1294,WESTCHESTER AVE,10459,7189753400,Caribbean,3.62,10459,15794,33071,28022,10459,9125,19377,4504
50045398,DUNKIN DONUTS BASKIN ROBBINS,QUEENS,2012,MOTT AVE,11691,7184710714,Donuts,4.32,11691,18704,28466,22855,11691,6163,8902,2820
40609248,HEALTH KING,MANHATTAN,526,7 AVENUE,10018,2127646699,"Juice, Smoothies, Fruit Salads",2.29,10018,9762,12889,7449,10018,3620,6643,772
41581429,DAVID'S BAGELS,MANHATTAN,273,1 AVENUE,10003,2127802308,American,4.06,10003,20414,48620,22048,10003,7802,14750,1804
50010395,MCDONALD'S,MANHATTAN,208,DYCKMAN ST,10040,2125692909,American,4.13,10040,12598,48305,43129,10040,3410,5884,1314
50003586,THE LIVE OAK,QUEENS,5993,FRESH POND RD,11378,7183264920,American,3.41,11378,19801,20252,16015,11378,1898,3748,843
50011633,THE MILL COFFEE HOUSE,QUEENS,4461,11TH ST,11101,7183106100,CafÃƒÂ©/Coffee/Tea,4.73,11101,22868,32955,19403,11101,1606,2990,801
50052139,Gohan,MANHATTAN,NULL,ORCHARD ST,10002,6465901311,Japanese,2.54,10002,17772,55098,23339,10002,5662,12238,2615
40366471,ROLL-N-ROASTER,BROOKLYN,2901,EMMONS AVENUE,11235,7187696000,American,2.89,11235,29988,43011,35274,11235,4186,6661,1456
41694453,JACK'S STIR BREW COFFEE,MANHATTAN,10,DOWNING STREET,10014,2129296011,CafÃƒÂ©/Coffee/Tea,2.92,10014,12082,29918,14635,10014,5974,7420,1321
41396382,EL CONQUISTADOR RESTAURANT,QUEENS,6304,BROADWAY,11377,7185655491,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1.93,11377,30074,37456,25814,11377,2962,4506,1293
40757539,CAFE LUKA,MANHATTAN,1319,1 AVENUE,10021,2125852205,American,4.09,10021,9525,19852,11749,10021,3191,3394,704
41547568,HAGANE HIBACHI & JAPANESE GRILL,QUEENS,16102,CROSSBAY BOULEVARD,11414,7188358385,Japanese,3.44,11414,12137,16398,10618,11414,1338,1552,467
40825868,KOSHER DELUXE,MANHATTAN,10,WEST   46 STREET,10036,2128696699,Jewish/Kosher,3.39,10036,18034,32494,18650,10036,3549,5802,1176
50002626,GOLDEN BOWL RESTAURANT,MANHATTAN,51,DIVISION ST,10002,9178067488,Chinese,4.38,10002,17772,55098,23339,10002,5662,12238,2615
50009452,Tacombi,MANHATTAN,30,W 24TH ST,10010,2122423491,Mexican,1.84,10010,9531,20332,9869,10010,5016,7365,1525
40873138,WIMPY'S RESTAURANT,MANHATTAN,1822,AMSTERDAM AVENUE,10031,2122818989,American,2.82,10031,20135,65284,50735,10031,4215,10713,2310
50001702,D'ANGELO'S PIZZA,QUEENS,NULL,164 STREET,11432,7183808900,Pizza,3.21,11432,20619,30671,21030,11432,3251,5167,1343
50000749,DUTCH KILLS CENTRAAL,QUEENS,3840,29TH ST,11101,7186068651,American,1.85,11101,22868,32955,19403,11101,1606,2990,801
40573338,CRAB SHANTY,BRONX,361,CITY ISLAND AVE,10464,7188851810,Seafood,3.93,10464,3889,5168,3407,10464,246,592,193
40928698,THALASSA,MANHATTAN,179,FRANKLIN STREET,10013,2129417661,Greek,3.90,10013,13921,33916,11622,10013,1372,2870,417
50038438,DILL AND PARSLEY,MANHATTAN,829,3RD AVE,10022,6469186949,Mediterranean,3.91,10022,13763,22439,12814,10022,774,1109,200
41288039,YAMATO JAPANESE CUISINE,QUEENS,3323,FRANCIS LEWIS BOULEVARD,11358,7183211893,Japanese,4.23,11358,15309,16745,12716,11358,1703,2289,707
41508862,FARINELLA,MANHATTAN,1132,LEXINGTON AVENUE,10075,2123272702,Pizza,2.68,10075,4506,11796,6440,NULL,NULL,NULL,NULL
50005163,FORTUNE BAKERY,BROOKLYN,5612,8TH AVE,11220,7185677880,Chinese,2.29,11220,29784,44348,33765,11220,6471,12166,2691
40386616,ROCCO'S PIZZERIA,BROOKLYN,7818,5 AVENUE,11209,7182387658,Pizza/Italian,4.59,11209,26824,35797,34725,11209,2620,6098,1609
41212839,PERA MEDITERRANEAN BRASSERIE,MANHATTAN,303,MADISON AVENUE,10017,2128786301,Mediterranean,3.87,10017,10058,14601,8600,10017,809,1054,308
41133245,PEGU CLUB,MANHATTAN,77,WEST HOUSTON STREET,10012,2124737348,American,3.82,10012,10105,29161,12322,10012,8117,15340,1736
40719325,KIDDIE CAKES,STATEN ISLAND,6384,AMBOY ROAD,10309,7183653111,Bakery,2.48,10309,15298,12326,8821,10309,1114,3108,918
50003603,FIVE GUYS FAMOUS BURGERS AND FRIES,BROOKLYN,284,7TH AVE,11215,7184999380,Hamburgers,2.84,11215,27151,41462,26252,11215,3480,5937,1505
41340507,SUBWAY,QUEENS,17671,UNION TURNPIKE,11366,7183808718,Sandwiches,2.65,11366,7666,15064,6620,11366,886,1103,221
50003262,NANO,MANHATTAN,691,TENTH AVE,10036,6466494678,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3.73,10036,18034,32494,18650,10036,3549,5802,1176
40930101,THE ODEON,MANHATTAN,145,WEST BROADWAY,10013,2122330507,French,2.21,10013,13921,33916,11622,10013,1372,2870,417
40559892,QUALITY MEATS,MANHATTAN,57,WEST   58 STREET,10019,2123717777,Steak,3.91,10019,20865,40648,22968,10019,1559,2764,958
50006323,LA ISLA,BROOKLYN,1439,MYRTLE AVE,11237,7184170668,Spanish,4.04,11237,21760,48029,24373,11237,7351,10865,2362
41076662,HILL CAFE,BROOKLYN,17,PUTNAM AVENUE,11238,7182303471,French,2.56,11238,21662,52907,35214,11238,3788,5580,1410
40560896,YAKITORI TAISHO,MANHATTAN,5,ST MARKS PLACE,10003,2122285086,Japanese,3.04,10003,20414,48620,22048,10003,7802,14750,1804
50005590,FAMOUS SICHUAN,MANHATTAN,10,PELL ST,10013,2122333888,Chinese,3.60,10013,13921,33916,11622,10013,1372,2870,417
41293746,GRAMERCY STAR CAFE,MANHATTAN,23,LEXINGTON AVENUE,10010,2125053663,American,3.46,10010,9531,20332,9869,10010,5016,7365,1525
41064863,MCDONALD'S,BRONX,599,EAST TREMONT AVENUE,10457,7187314755,Hamburgers,4.10,10457,24191,56192,55149,10457,6765,15495,3262
50039611,BURGER MEXICANO,BROOKLYN,545,FLATBUSH AVE,11225,7184693333,Mexican,2.02,11225,20835,51659,52308,11225,6853,11714,3135
41313540,"DUNKIN' DONUTS, BASKIN ROBBINS",MANHATTAN,355,3 AVENUE,10010,2126861500,Donuts,4.75,10010,9531,20332,9869,10010,5016,7365,1525
50044107,MR TAKA RAMEN,MANHATTAN,170,ALLEN ST,10002,2122541508,Japanese,1.96,10002,17772,55098,23339,10002,5662,12238,2615
50042658,FISH & SHRIMP RESTAURANT SPOT,MANHATTAN,2089,AMSTERDAM AVE,10032,2127955562,Seafood,3.66,10032,17255,59184,46031,10032,5161,9978,2241
50061112,Island Roti & family,STATEN ISLAND,65,VICTORY BLVD,10301,6467176126,Caribbean,4.64,10301,21200,25246,16484,10301,4912,12626,4373
41687571,HOT & TASTY,QUEENS,12010,QUEENS BOULEVARD,11415,7185755444,American,3.75,11415,7915,11129,9107,11415,2009,3399,852
41643852,Vegan,BROOKLYN,156,5 AVENUE,11217,7189288778,Vegetarian,2.06,11217,17232,34123,16821,11217,2989,5079,1081
50007850,DISH,QUEENS,5742,MYRTLE AVE,11385,7184978462,Barbecue,3.37,11385,43702,55573,40878,11385,5201,9039,2357
41456053,LA ABUNDANCIA BAKERY AND RESTAURAN,QUEENS,7502,ROOSEVELT AVENUE,11372,7182055021,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2.52,11372,14607,32750,19791,11372,8109,13990,2634
41503575,YUMMY THAI,MANHATTAN,4959,BROADWAY,10034,9175290811,Thai,2.82,10034,13928,47319,33256,10034,2248,3609,715
41264671,BROTHER JIMMY'S BBQ,MANHATTAN,416,8 AVENUE,10001,2129677603,Barbecue,4.32,10001,16255,27702,13938,10001,828,1400,257
41285411,MIKE'S CAFETERIA,BROOKLYN,2556,MCDONALD AVENUE,11223,7189092456,American,3.00,11223,23794,32817,28887,11223,5405,8406,2159
50004673,A TASTE OF SHANGHAI RESTAURANT,QUEENS,3907,PRINCE ST,11354,7188881636,Chinese,4.05,11354,17939,23482,16110,11354,3803,6666,1522
50007620,Chaamlex,MANHATTAN,34,LEXINGTON AVE,10010,2129797778,Thai,2.20,10010,9531,20332,9869,10010,5016,7365,1525
50042378,LE COQ RICO,MANHATTAN,30,E 20TH ST,10003,2122677426,French,2.72,10003,20414,48620,22048,10003,7802,14750,1804
41664502,DELICIOUS JUICE BAR,BRONX,832,WESTCHESTER AVENUE,10455,3477587756,"Juice, Smoothies, Fruit Salads",4.44,10455,12100,25483,20767,10455,9350,20862,4174
50013000,JOEY PEPPERONI,MANHATTAN,493,2ND AVE,10016,2122135558,Pizza,4.73,10016,17206,37805,17952,10016,1627,1927,380
41562538,SOUTHERN HOSPITALITY,MANHATTAN,645,9 AVENUE,10036,2122651000,Barbecue,4.12,10036,18034,32494,18650,10036,3549,5802,1176
41373803,Z-ONE DINER & LOUNGE,STATEN ISLAND,1821,RICHMOND AVENUE,10314,7184949100,American,2.09,10314,37873,34632,22102,10314,1246,4303,793
50054878,POKEE,MANHATTAN,121,W 3RD ST,10012,2123871888,Hawaiian,3.74,10012,10105,29161,12322,10012,8117,15340,1736
50049679,XS CAFE,QUEENS,12710,LIBERTY AVE,11419,7186297385,CafÃƒÂ©/Coffee/Tea,3.25,11419,21573,36338,17441,11419,4037,5467,1836
41152865,PEYTON'S ALL NUDE PLAY PEN,BROOKLYN,3901,2 AVENUE,11232,7187888508,American,3.89,11232,13873,18503,11461,11232,2795,5417,1170
50000408,CREOLE FUSION,QUEENS,11144,SPRINGFIELD BLVD,11429,7184642900,Caribbean,1.89,11429,8226,12038,7047,11429,2416,2779,946
40691569,PERSHING SQUARE CAFE,MANHATTAN,90,EAST   42 STREET,10017,2122869600,American,2.71,10017,10058,14601,8600,10017,809,1054,308
41095221,GREEK ISLANDS,QUEENS,25317,NORTHERN BOULEVARD,11362,7182795922,Greek,2.63,11362,7627,6069,5801,11362,822,808,231
41256155,TEQUILA CHITO'S MEXICAN GRILL,MANHATTAN,358,WEST   23 STREET,10011,2124630535,Mexican,1.98,10011,17530,39714,18836,10011,2222,3395,598
41711189,NEW MAGIC CHEF,QUEENS,NULL,BELL BOULEVARD,11361,7182810155,Tex-Mex,4.25,11361,11811,12513,9354,11361,1733,2268,549
41591436,RESORTS WORLD CASINO GROUND LEVEL ( EMPLOYEE DINING),QUEENS,11000,ROCKAWAY BOULEVARD,11420,6465881074,Continental,2.82,11420,21843,31143,14226,11420,4012,5364,1420
41011076,YAKITORI SUN-CHAN,MANHATTAN,2707,BROADWAY,10025,2127495008,Japanese,4.73,10025,18510,50196,33912,10025,4880,9815,2438
41598066,JUNG SIK,MANHATTAN,6,HARRISON STREET,10013,2122190900,Korean,2.50,10013,13921,33916,11622,10013,1372,2870,417
41717757,INDIA HOUSE RESTAURANT,BROOKLYN,586,NOSTRAND AVENUE,11216,7188577011,Indian,2.69,11216,23870,59047,41629,11216,6951,10173,2630
41705359,AMERICAN CUT,MANHATTAN,111,EAST   56 STREET,10022,2123885277,American,3.04,10022,13763,22439,12814,10022,774,1109,200
41641642,TASTY HAND-PULLED NOODLES,MANHATTAN,1,DOYERS STREET,10013,2127911817,Chinese,4.59,10013,13921,33916,11622,10013,1372,2870,417
41107259,BANTRY BAY PUBLICK HOUSE,QUEENS,3301,GREENPOINT AVENUE,11101,7187849500,Irish,2.73,11101,22868,32955,19403,11101,1606,2990,801
41633674,KAIETEUR RESTAURANT & BAKERY,QUEENS,8808,183 STREET,11423,7185266251,Caribbean,3.90,11423,11997,16965,9613,11423,2583,3353,1080
40622348,P&S BAKERY RESTAURANT,BROOKLYN,917,UTICA AVENUE,11203,7184852020,Caribbean,3.55,11203,30303,46114,41588,11203,7842,11298,3332
41472216,PRET A MANGER,MANHATTAN,342,7 AVENUE,10001,2125647579,Sandwiches/Salads/Mixed Buffet,4.11,10001,16255,27702,13938,10001,828,1400,257
50002936,BENE PIZZERIA & RESTAURANT,BROOKLYN,157,PROSPECT PARK SW,11218,7186860046,Pizza/Italian,3.76,11218,23673,37032,33987,11218,3474,5685,1407
50015572,BUTTER LANE,MANHATTAN,123,E 7TH ST,10009,2126772880,Bakery,3.00,10009,12995,45250,21451,10009,5085,9939,2168
41706845,PANDA CHINESE RESTAURANT,QUEENS,19617,LINDEN BOULEVARD,11412,7182768282,Chinese,3.60,11412,13762,20468,11855,11412,3147,3642,978
50044392,CHARLEY'S PHILLY STEAKS,STATEN ISLAND,2655,RICHMOND AVE,10314,7186988866,American,3.56,10314,37873,34632,22102,10314,1246,4303,793
41653309,EL GRAN SABOR RESTAURANT,QUEENS,10408,37TH AVE,11368,7185655755,Spanish,4.17,11368,35645,39163,23852,11368,4432,7906,1350
41634439,DELHI HEIGHTS,QUEENS,3766,74 STREET,11372,7185071111,Indian,4.72,11372,14607,32750,19791,11372,8109,13990,2634
40868810,TAJ DONUT SHOP,QUEENS,8915,165 STREET,11432,3477773150,Donuts,2.60,11432,20619,30671,21030,11432,3251,5167,1343
41686353,LA HOGUERA PIASA RESTAURANT & BAKERY,QUEENS,4012,QUEENS BOULEVARD,11104,7183929903,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4.74,11104,7533,15424,10984,11104,2503,4489,1310
41548686,ABA TURKISH RESTAURANT,MANHATTAN,325,WEST   57 STREET,10019,2129691782,Turkish,3.25,10019,20865,40648,22968,10019,1559,2764,958
41653879,LENOX SAPHIRE,MANHATTAN,341,LENOX AVENUE,10027,2128669700,African,2.28,10027,15670,46879,33064,10027,2332,6122,1451
